DOI,Title,Matched Columns,Matched keywards
10.1109/ICARC61713.2024.10499739,Performance Evaluation of Clustering Algorithms for Enhancing Test Case Prioritization in Regression Testing,"Document Title, Abstract, Author Keywords, Author Keywords, IEEE Terms","clustering, precision, clustering, hierarchical clustering, clustering"
10.1109/ICARC61713.2024.10499751,Knowledge Management Process and Innovation Capabilities in the Software Engineering Sector in Sri Lanka,Abstract,machine learning
10.1109/ICARC61713.2024.10499792,Behavioral Changes Based Trust Computation in Mutli-Agent Predictive Maintenance Applications,"Abstract, IEEE Terms","reinforcement learning, reinforcement learning"
10.1109/ICARC61713.2024.10499781,Real-Time Non-Intrusive Load Monitoring System for Residential Appliance Identification,"Author Keywords, Author Keywords, Author Keywords","supervised learning, support vector machine, supervised learning"
10.1109/ICARC57651.2023.10145707,Plenary Speeches,IEEE Terms,deep learning
10.1109/ICARC57651.2023.10145617,Identifying Unusual Human Movements Using Multi-Agent and Time-Series Outlier Detection Techniques,"Document Title, Abstract, Abstract, Author Keywords, IEEE Terms","outlier detection, machine learning, outlier detection, outlier detection, machine learning"
10.1109/ICARC57651.2023.10145663,Human Stress Detection Based on Sleeping Habits Using Machine Learning Algorithms,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, machine learning, random forest, support vector machine, precision, recall, mean absolute error, mean squared error, root mean squared error, svm, mae, rmse, machine learning, machine learning"
10.1109/ICARC57651.2023.10145730,Path Planning for Moving Robots in an Unknown Dynamic Area Using RND-Based Deep Reinforcement Learning,"Document Title, Abstract, Author Keywords, IEEE Terms, IEEE Terms","reinforcement learning, reinforcement learning, reinforcement learning, reinforcement learning, deep learning"
10.1109/ICARC57651.2023.10145745,Fine-tuning XLM-R for the Detection of Sinhala Hate Speech Content on Twitter and Youtube,"Author Keywords, Author Keywords","transfer learning, transfer learning"
10.1109/ICARC57651.2023.10145695,Machine Learning Approach for Discovering Successful Books Based on the Achievement of Award-Winning,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, IEEE Terms, IEEE Terms","machine learning, machine learning, random forest, support vector machine, naive bayes, hyperparameter tuning, precision, recall, svm, machine learning, machine learning, naive bayes"
10.1109/ICARC57651.2023.10145622,Melanoma Skin Cancer Classification with Explainability,"Abstract, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","deep learning, transfer learning, transfer learning, transfer learning, deep learning, transfer learning"
10.1109/ICARC57651.2023.10145677,CricSquad: A System to Recommend Ideal Players to a Particular Match and Predict the Outcome of the Match,"Abstract, Abstract, Author Keywords, Author Keywords, IEEE Terms","machine learning, random forest, machine learning, neural network, machine learning"
10.1109/ICARC57651.2023.10145708,Sentiment Analysis of Twitter Data on the Tourism Industry During the Covid-19 Pandemic,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","machine learning, support vector machine, precision, recall, svm, long short-term memory, ann, machine learning"
10.1109/ICARC57651.2023.10145735,Identification of Covid-19 Using Speech Recognition and Convolutional Neural Networks,"Abstract, Abstract, Author Keywords, Author Keywords","neural network, convolutional neural network, deep learning, cnn"
10.1109/ICARC57651.2023.10145656,Chronic Kidney Disease Detection using Machine Learning Algorithms: A Sri Lankan Study,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms","machine learning, machine learning, random forest, feature selection, knn, machine learning, feature selection, knn, machine learning"
10.1109/ICARC57651.2023.10145698,Red onion price factors correlation identification and price prediction using multiple machine learning models for Jaffna district Sri Lanka,"Document Title, Abstract, Abstract, Abstract, Author Keywords, Author Keywords","machine learning, machine learning, random forest, long short-term memory, random forest, long short-term memory"
10.1109/ICARC57651.2023.10145620,Accuracy Comparison between Recurrent Neural Networks and Statistical Methods for Temperature Forecasting,"Abstract, Abstract, Abstract","machine learning, mean squared error, mse"
10.1109/ICARC57651.2023.10145751,Automatic Emotion Recognition System: A cross Culture Study between Tamil and Russian Speaking Children,"Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords, Author Keywords","machine learning, svm, cnn, machine learning, support vector machine, svm, neural network, convolutional neural network"
10.1109/ICARC57651.2023.10145699,Automated Radiology Report Generation Using Transformers,"Abstract, Author Keywords","transformer, transformer"
10.1109/ICARC57651.2023.10145733,"Plant Leaf Recognition Using Texture, Colour, and Vein Density Features","Abstract, Abstract, Author Keywords, IEEE Terms","support vector machine, svm, support vector machine, support vector machine"
10.1109/ICARC57651.2023.10145729,Damaged Sinhala Handwritten Character Location-Identification using Neighbour Mapping,"Abstract, Abstract, Author Keywords, Author Keywords","clustering, confusion matrix, clustering, k-means clustering"
10.1109/ICARC57651.2023.10145749,TacoSi: A Sinhala Text to Speech System with Neural Networks,"Author Keywords, Author Keywords","neural network, deep learning"
10.1109/ICARC57651.2023.10145702,Evaluating the economic disparities in the world: Sentiment Analysis on Central Bank Speeches from Third World and First World Countries,Abstract,transformer
10.1109/ICARC57651.2023.10145586,Early Detection of Sinhala Fake News in Social Media,"Abstract, Author Keywords, IEEE Terms","deep learning, deep learning, deep learning"
10.1109/ICARC57651.2023.10145641,Twitter Mining for Detecting Home Violence,"Abstract, Abstract, Author Keywords, IEEE Terms, IEEE Terms","data preprocessing, deep learning, deep learning, data preprocessing, deep learning"
10.1109/ICARC57651.2023.10145744,Tamil Grammarly – A Typing Assistant for Tamil Language using Natural Language Processing,Abstract,transformer
10.1109/ICARC57651.2023.10145629,Security Issues and Mitigation Mechanisms in Distributed Systems,"Abstract, Abstract, IEEE Terms","machine learning, deep learning, deep learning"
10.1109/ICARC57651.2023.10145659,Smart Waste Segregation for Home Environment,"Abstract, Abstract, Author Keywords, IEEE Terms","machine learning, cnn, cnn, machine learning"
10.1109/ICARC57651.2023.10145741,A Comprehensive Review on Speech Synthesis Using Neural-Network Based Approaches,IEEE Terms,machine learning
10.1109/ICARC57651.2023.10145759,Travel Recommendation System for Domestic Travelers in Sri Lanka,Abstract,decision tree
10.1109/ICARC57651.2023.10145638,Code Clone Detection Using Boosting Algorithms,"Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords","gradient boosting, adaboost, xgboost, catboost, lightgbm, f1 score, machine learning"
10.1109/ICARC57651.2023.10145609,Twitter Sentiment Analysis and Topic Modeling for Online Learning,"Abstract, Abstract, IEEE Terms","machine learning, deep learning, deep learning"
10.1109/ICARC57651.2023.10145746,Review of Social Media’s Impact on Initial Coin Offerings,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/ICARC57651.2023.10145672,Fine-tuned CNN-based Sri Lankan Currency Note Detection Method for the Visually Impaired People Using Smartphones,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","cnn, data augmentation, transfer learning, neural network, convolutional neural network, densenet, transfer learning, transfer learning, neural network, convolutional neural network, transfer learning, transfer learning, transfer learning"
10.1109/ICARC54489.2022.9754030,Keynote Address by Assoc. Prof. (Dr) Supavadee Aramvit: AI based Video Analytics,"Abstract, Abstract","neural network, deep learning"
10.1109/ICARC54489.2022.9754089,Intelligent System to Verify the Effectiveness of Proposed Teacher Transfers Incorporating Human Factors,"Abstract, Abstract, Author Keywords","decision tree, random forest, machine learning"
10.1109/ICARC54489.2022.9754105,IoT-based Soil Nutrient Analyser using Gaussian Process Regression,"Abstract, IEEE Terms","machine learning, machine learning"
10.1109/ICARC54489.2022.9753784,Detecting COVID-19 Pneumonia using Chest X-rays through Deep Learning Techniques,"Document Title, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","deep learning, precision, recall, transfer learning, neural network, convolutional neural network, deep learning, transfer learning, machine learning, transfer learning, deep learning, transfer learning, transfer learning, deep learning, transfer learning"
10.1109/ICARC54489.2022.9753745,GlucoFriend: Glycaemic Variability Prediction for Diabetes Patients,"Author Keywords, Author Keywords","supervised learning, supervised learning"
10.1109/ICARC54489.2022.9753945,Prediction of Potentially Hazardous Asteroids using Deep Learning,"Document Title, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","deep learning, machine learning, multi-layer perceptron, support vector machine, deep learning"
10.1109/ICARC54489.2022.9754146,Prosody Transfer from a Small Amount of Voice using Fine Tuning,"Author Keywords, Author Keywords, Author Keywords","transfer learning, deep learning, transfer learning"
10.1109/ICARC54489.2022.9753742,"End-to-End Automated Crossword Solver using Image Processing, Natural Language Processing and Neural Network","Document Title, Abstract","neural network, neural network"
10.1109/ICARC54489.2022.9753897,Facial Feature Identification in the Deep Learning Based Apparent Personality Detection,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","deep learning, neural network, convolutional neural network, backpropagation, deep learning, neural network, convolutional neural network, backpropagation, backpropagation, deep learning"
10.1109/ICARC54489.2022.9754073,A Path Planning Drone Solution to Safe Pesticide Usage in Arable Lands,Author Keywords,reinforcement learning
10.1109/ICARC54489.2022.9753972,Deep Learning Approach for Designing and Development of Risk Level Indicator for Patients with Lung Diseases,"Document Title, Abstract, Author Keywords, Author Keywords, Author Keywords","deep learning, machine learning, machine learning, neural network, convolutional neural network"
10.1109/ICARC54489.2022.9754115,Versatile Automatic Piano Reduction Generation System by Deep Learning,"Document Title, Abstract, Abstract, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms, IEEE Terms","deep learning, supervised learning, deep learning, supervised learning, cnn, machine learning, deep learning, cnn, supervised learning, deep learning, supervised learning"
10.1109/ICARC54489.2022.9754029,Transfer Learning Techniques with SVM For Covid-19 Disease Prediction Based On Chest X-Ray Images,"Document Title, Document Title, Document Title, Abstract, Abstract, Author Keywords, Author Keywords, Author Keywords, IEEE Terms, IEEE Terms","transfer learning, svm, transfer learning, support vector machine, svm, support vector machine, transfer learning, transfer learning, transfer learning, transfer learning"
